"fichier";"annee";"valeur_francs";"unite";"valeur_affichee";"score";"confiance";"densite_doc";"dans_fourchette";"contexte"
"4_cri_1968-1969-ordinaire1_050.txt";"1968";"750";"francs";"750 F";"11";"strict";"16";"non";"ns de programme et des crédits de paiement applicables aux dépenses en capital des services civils. (Mesures nouvelles.) TITRE V . — INVESTISSEMENTS EXÉCUTÉS PAR L 'ETAT e Autorisations de programma, 750.000 francs e Crédits de paiement, 750 .000 francs. » TITRE VI . — SUBVENTIONS D'INVESTISSEMENT A"
"4_cri_1968-1969-ordinaire1_050.txt";"1968";"420";"francs";"420 F";"11";"strict";"16";"non";"ction IV. — Départements d'outremer. ETAT B Répartition des crédits applicables aux dépenses ordinaires des services civils. (Mesures nouvelles.) e Titre III : + 2.410 .049 francs e Titre IV : + 2 .420.000 francs. » ETAT C Répartition des autorisations de programme et des crédits de paiement applica"
"4_cri_1968-1969-ordinaire1_050.txt";"1968";"400";"francs";"400 F";"11";"strict";"16";"non";"0.000 francs e Crédits de paiement, 750 .000 francs. » TITRE VI . — SUBVENTIONS D'INVESTISSEMENT ACCORDÉES PAR L'ETAT e Autorisations de programme, 164 .200.000 francs e Crédits de paiement, 102 .400.000 francs. s Ce débat a été organisé comme suit : Gouvernement, 55 minutes Commissions, 35 minutes "
"4_cri_1968-1969-ordinaire1_050.txt";"1968";"200";"francs";"200 F";"11";"strict";"16";"non";"PAR L 'ETAT e Autorisations de programma, 750.000 francs e Crédits de paiement, 750 .000 francs. » TITRE VI . — SUBVENTIONS D'INVESTISSEMENT ACCORDÉES PAR L'ETAT e Autorisations de programme, 164 .200.000 francs e Crédits de paiement, 102 .400.000 francs. s Ce débat a été organisé comme suit : Gouve"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"338097000";"francs";"338097000 F";"10";"strict";"5";"oui";"' ETAT e Autorisations de programme : 43 600 000 francs «Crédits de paiement : 30 786 000 francs. s TITRE VI . — SUBVENTIONS D ' INVESTISSEMENT ACCORDÉES PAR L ' ETAT < Autorisations de programme : 338 097 000 francs < Crédits de paiement : 118 562 000 francs.> Personne ne demande la parole ? . .. J"
"5_cri_1973-1974-ordinaire1_032.txt";"1973";"207560000";"francs";"207560000 F";"10";"strict";"3";"oui";"s). TITRE V. — INVESTISSEMENTS EXÉCUTÉS PAR L ' ETAT e Autorisations de programme : 675.000 francs. a TITRE VI . — SUBVE7 rrlONS D' INVESTISSEMENT ACCORDÉES PAR L 'ETAT e Autorisations de programme : 207.560.000 francs e Crédits de paiement : 120.380.000 francs. a Personne ne demande la parole ? . ."
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"164400000";"francs";"164400000 F";"10";"strict";"5";"oui";"PAR L ' ETAT e Autorisations de programme : 6 540 000 francs s Crédits de paiement : 5 397 000 francs.» TITRE VI . — SUBVENTIONS D'INVESTISSEMENT ACCORDÉES PAR L 'ETAT «Autorisations de programme : 164 400 000 francs e Crédits de paiement : 86 557 000 francs.» Personne ne demande la parole ? . .. Je"
"4_cri_1968-1969-ordinaire1_050.txt";"1968";"164200000";"francs";"164200000 F";"10";"strict";"16";"oui";"RE 1968 4273 M. le président. Je mets aux voix, pour le titre VI de l'état C concernant les services du Premier ministre (IV. — Départements d'outre-mer), les autorisations de programme au chiffre de 164.200.000 francs. (Les autorisations de programme, mises aux voix, sont adop- tées .) M . le prési"
"7_cri_1981-1982-ordinaire1_070.txt";"1981";"144000000";"millions";"144.0 millions";"10";"strict";"3";"oui";"T • Autorisations de programme : 6 millions de francs « Crédits de paiement : 4 983 000 francs . a Titre VI. — SUBVENTIONS D ' INVESTISSEMENT ACCORDÉES PAR L ' ETAT « Autorisa : Sons de programme : 144 millions de francs « Crédits de paiement : 70 762 000 francs . a Personne ne demande la parole ? ."
"5_cri_1973-1974-ordinaire1_032.txt";"1973";"120380000";"francs";"120380000 F";"10";"strict";"3";"oui";"' ETAT e Autorisations de programme : 675.000 francs. a TITRE VI . — SUBVE7 rrlONS D' INVESTISSEMENT ACCORDÉES PAR L 'ETAT e Autorisations de programme : 207.560.000 francs e Crédits de paiement : 120.380.000 francs. a Personne ne demande la parole ? . .. Je mets aux voix le titre III. (Le titre III"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"118562000";"francs";"118562000 F";"10";"strict";"5";"oui";"000 francs «Crédits de paiement : 30 786 000 francs. s TITRE VI . — SUBVENTIONS D ' INVESTISSEMENT ACCORDÉES PAR L ' ETAT < Autorisations de programme : 338 097 000 francs < Crédits de paiement : 118 562 000 francs.> Personne ne demande la parole ? . .. Je mets aux voix le titre IV. (Le titre IV est"
"4_cri_1968-1969-ordinaire1_050.txt";"1968";"102400000";"francs";"102400000 F";"10";"strict";"16";"oui";"nt adop- tées .) M . le président. Je mets aux voix, pour le titre VI de l 'état C concernant les services du Premier ministre (IV. — Départements d 'outre-mer), les crédits de paiement au chiffre de 102.400.000 francs. (Les crédits de paierner , mis aux voix, sont adoptés .) [Article 73 .] M. le pr"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"86557000";"francs";"86557000 F";"10";"strict";"5";"oui";"540 000 francs s Crédits de paiement : 5 397 000 francs.» TITRE VI . — SUBVENTIONS D'INVESTISSEMENT ACCORDÉES PAR L 'ETAT «Autorisations de programme : 164 400 000 francs e Crédits de paiement : 86 557 000 francs.» Personne ne demande la parole ? . .. Je mets aux voix le titre IV. (Le titre IV est a"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"79400000";"francs";"79400000 F";"10";"strict";"5";"oui";"un arrété du 18 octobre dernier du ministre chargé du budget, des prévisions figurant dans la loi de finances initiale pour 1982 ont été amputées, en ce qui concerne les départements d'outre-mer, de 79400000 francs d'autorisations de programme et de 28 700000 francs de Crédits de paiement. De toute "
"7_cri_1981-1982-ordinaire1_070.txt";"1981";"70762000";"francs";"70762000 F";"10";"strict";"3";"oui";"ancs « Crédits de paiement : 4 983 000 francs . a Titre VI. — SUBVENTIONS D ' INVESTISSEMENT ACCORDÉES PAR L ' ETAT « Autorisa : Sons de programme : 144 millions de francs « Crédits de paiement : 70 762 000 francs . a Personne ne demande la parole ? . .. Je mets aux voix le titre IV. (Le titre IV es"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"43600000";"francs";"43600000 F";"10";"strict";"5";"oui";"s de programme et des crédits de paiement applicables aux dépenses en capital des services civils (mesures nouvelles). TITRE V . — INVESTISSEMENTS EXÉCUTÉS PAR L ' ETAT e Autorisations de programme : 43 600 000 francs «Crédits de paiement : 30 786 000 francs. s TITRE VI . — SUBVENTIONS D ' INVESTISS"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"39666401";"francs";"39666401 F";"10";"strict";"5";"oui";"la ligne a Départements et territoires d'outre-mer : 1. — Section coin. mure ÉTAT B Répartition (les crédits applicables aux dépenses ordinaires aes services civils (mesures nouvelles). a Titre III : 39 666 401 francs. s Personne ne demande la parole ?... Je mets aux voix le titre III. (Le titre III"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"30786000";"francs";"30786000 F";"10";"strict";"5";"oui";"pplicables aux dépenses en capital des services civils (mesures nouvelles). TITRE V . — INVESTISSEMENTS EXÉCUTÉS PAR L ' ETAT e Autorisations de programme : 43 600 000 francs «Crédits de paiement : 30 786 000 francs. s TITRE VI . — SUBVENTIONS D ' INVESTISSEMENT ACCORDÉES PAR L ' ETAT < Autorisation"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"14418742";"francs";"14418742 F";"10";"strict";"5";"oui";"ne «Départements et territoires d'outre-mer : M. Territoires d'ou- tre-mer a . ETAT B Répartition des crédits applicables eux dépenses ordinaires des services civils (mesures nouvelles). s Titre IV : 14 418 742 francs . » ETAT C Répartition des autorisations de programme et des crédits de paiement a"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"6540000";"francs";"6540000 F";"10";"strict";"5";"oui";"s de programme et des crédits de paiement applicables aux dépenses en capital des services civils (mesures nouvelles). TITRE V . — INVESTISSEMENTS EXÉCUTÉS PAR L ' ETAT e Autorisations de programme : 6 540 000 francs s Crédits de paiement : 5 397 000 francs.» TITRE VI . — SUBVENTIONS D'INVESTISSEMEN"
"7_cri_1981-1982-ordinaire1_070.txt";"1981";"6000000";"millions";"6.0 millions";"10";"strict";"3";"oui";"ions de programme et des crédits de paiement applicables aux dépenses en capital des services civils (mesures nouvelles). Titre V. — INVESTISSEMENTS EXÉCUTÉS PAR L'ETAT • Autorisations de programme : 6 millions de francs « Crédits de paiement : 4 983 000 francs . a Titre VI. — SUBVENTIONS D ' INVEST"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"5397000";"francs";"5397000 F";"10";"strict";"5";"oui";"pplicables aux dépenses en capital des services civils (mesures nouvelles). TITRE V . — INVESTISSEMENTS EXÉCUTÉS PAR L ' ETAT e Autorisations de programme : 6 540 000 francs s Crédits de paiement : 5 397 000 francs.» TITRE VI . — SUBVENTIONS D'INVESTISSEMENT ACCORDÉES PAR L 'ETAT «Autorisations de p"
"7_cri_1981-1982-ordinaire1_070.txt";"1981";"4983000";"francs";"4983000 F";"10";"strict";"3";"oui";"plicables aux dépenses en capital des services civils (mesures nouvelles). Titre V. — INVESTISSEMENTS EXÉCUTÉS PAR L'ETAT • Autorisations de programme : 6 millions de francs « Crédits de paiement : 4 983 000 francs . a Titre VI. — SUBVENTIONS D ' INVESTISSEMENT ACCORDÉES PAR L ' ETAT « Autorisa : So"
"5_cri_1973-1974-ordinaire1_032.txt";"1973";"4717000";"francs";"4717000 F";"10";"strict";"3";"oui";"ments d'outre- mer. Départements d'outre-mer. ETAT B Répartition des crédits applicables aux dépenses ordinaires des services civils (mesures nouvelles). c Titre III : 1.295.091 francs e Titre IV : 4.717.000 francs . a ETAT C Répartition des autorisations de programme et des crédits de paiement appl"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"4035710";"francs";"4035710 F";"10";"strict";"5";"oui";"gne «Départements et territoires d'outre-mer : II. — Départements d'outre-mer. ETAT B Répartition des crédits applicables aux dépenses ordinaires des services civils (mesures nouvelles). s Titre IV : 4 035 710 francs. » ETAT C Répartition des autorisations de programme et des crédits de paiement app"
"4_cri_1968-1969-ordinaire1_050.txt";"1968";"2410049";"francs";"2410049 F";"10";"strict";"16";"oui";"ents d'outre-mer). Personne ne demande la parole ? . .. Je 'nets aux voix le titre III de l'état B concernant les services du Premier ministre (section IV . — Départements d'outre-mer), au chiffre de 2.410.049 francs. M. Louis Odru. Le groupe communiste votre contre l'ensemble de ces crédits. (Ce ti"
"5_cri_1973-1974-ordinaire1_032.txt";"1973";"1295091";"francs";"1295091 F";"10";"strict";"3";"oui";"intenant les crédits des départements d'outre- mer. Départements d'outre-mer. ETAT B Répartition des crédits applicables aux dépenses ordinaires des services civils (mesures nouvelles). c Titre III : 1.295.091 francs e Titre IV : 4.717.000 francs . a ETAT C Répartition des autorisations de programme"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"700000";"francs";"700000 F";"10";"strict";"5";"non";"budget, des prévisions figurant dans la loi de finances initiale pour 1982 ont été amputées, en ce qui concerne les départements d'outre-mer, de 79400000 francs d'autorisations de programme et de 28 700000 francs de Crédits de paiement. De toute évidence, une telle décision est contraire aux nécessi"
"4_cri_1968-1969-ordinaire1_050.txt";"1968";"750";"F";"750 F";"10";"strict";"16";"non";") M. le président . Je mets aux voix, pour le titre V de l'état C concernant les services du Premier ministre (section IV . — Dépar- tements d'outre-mer), les autorisations de programme au chiffre de 750.000 F. (Les autorisations de programme, mises aux voix, sont adop- tées.) M. le président . Je m"
"4_cri_1968-1969-ordinaire1_050.txt";"1968";"750";"francs";"750 F";"10";"strict";"16";"non";"sont adop- tées.) M. le président . Je mets aux voix, pour le titre V de l'état C concernant les services du Premier ministre (IV . — Départements d'outre-mer), les crédits de paiement au chiffre de 750.000 francs. (Les crédits de paiement, mis aux voix, sont adoptés.) ASSEMBLEE NATIONALE — SEANCE D"
"5_cri_1973-1974-ordinaire1_032.txt";"1973";"675";"francs";"675 F";"10";"strict";"3";"non";"ns de programme et des crédits de paiement applicables aux dépenses en capital des services civils (mesures nouvelles). TITRE V. — INVESTISSEMENTS EXÉCUTÉS PAR L ' ETAT e Autorisations de programme : 675.000 francs. a TITRE VI . — SUBVE7 rrlONS D' INVESTISSEMENT ACCORDÉES PAR L 'ETAT e Autorisations"
"4_cri_1968-1969-ordinaire1_050.txt";"1968";"570";"francs";"570 F";"10";"strict";"16";"non";"es se rapportent au pro- blème de la démographie et de l 'emploi. La première concerne le bureau pour le développement des migrations — le Bumidom — auquel sera affecté un crédit supplémentaire de 1 .570.000 francs. Ce crédit doit permettre à cet organisme d'exercer son activité au Canada et en Amér"
"4_cri_1968-1969-ordinaire1_050.txt";"1968";"420";"francs";"420 F";"10";"strict";"16";"non";"e titre, mis aux voix, est adopté .) M. le président . Je mets aux voix le titre IV de l'état B concernant les services du Premier ministre (section IV. — Départements d'outre-mer), au' chiffre de 2 .420.000 francs. (Ce titre, mis aux voix, est adopté .) M. le président . Je mets aux voix, pour le t"
"4_cri_1970-1971-ordinaire1_065.txt";"1970";"300000000";"millions";"300.0 millions";"9";"proche";"5";"oui";"s, de l 'assu- rance vieillesse, etc . C 'est ainsi, à titre d 'exemple, qu 'entre 1962 et 1968, le budget des allocations familiales des quatre dépar- tements d 'outre-mer est passé de 50 millions à 300 millions de francs . et que les dépenses d 'aide sociale sont passées de 87 mil- lions à 250 mil"
"4_cri_1970-1971-ordinaire1_065.txt";"1970";"250000000";"millions";"250.0 millions";"9";"proche";"5";"oui";"68, le budget des allocations familiales des quatre dépar- tements d 'outre-mer est passé de 50 millions à 300 millions de francs . et que les dépenses d 'aide sociale sont passées de 87 mil- lions à 250 millions de francs. Il apparaît cependant que les investissements économiques n 'ont pas progres"
"5_cri_1974-1975-ordinaire1_046.txt";"1974";"178700000";"millions";"178.7 millions";"9";"proche";"8";"oui";"nts budgétaires l'avaient fixée à 37,3 millions de francs, et qu'elle ne représentait que 34 millions en 1974 . De ce fait, la dotation de la section centrale du F. I. D. O.M. diminuera et passera de 178,7 millions de francs, comme il était prévu pri- mitivement, à 170,64 millions de francs. Jusqu'à"
