fichier;annee;pourcentage;contexte
2_cri_1966-1967-ordinaire1_021.txt;1966;38;s tout à l'heure que le produit intérieur brut des trois départements insulaires avait crû de 30 p. 100 en moyenne de 1961 à 1965. Pour la Guyane, cette croissance a été de 70 p. 100. Compte tenu de la hausse démographique, la pro- gression a été de 38 p. 100 contre 15 p. 100 en moyenne dans les trois îles si bien que le produit intérieur brut par habitant était en 1965 de plus de 4.400 francs métropolitains en Guyane contre 2.600 à 3.000 francs à la Martinique, à la Guadeloupe, à la Réunion et
2_cri_1966-1967-ordinaire1_021.txt;1966;15;que le produit intérieur brut des trois départements insulaires avait crû de 30 p. 100 en moyenne de 1961 à 1965. Pour la Guyane, cette croissance a été de 70 p. 100. Compte tenu de la hausse démographique, la pro- gression a été de 38 p. 100 contre 15 p. 100 en moyenne dans les trois îles si bien que le produit intérieur brut par habitant était en 1965 de plus de 4.400 francs métropolitains en Guyane contre 2.600 à 3.000 francs à la Martinique, à la Guadeloupe, à la Réunion et 8.400 francs en m
2_cri_1966-1967-ordinaire1_021.txt;1966;15;ranche annuelle de vingt millions de francs affectée à des travaux d'équipement par le F. E. D .0. M. — fonds européen — qui nous restitue ainsi une partie de la large contribution de la France. Le total de ces crédits est en augmentation de plus de 15 p. 100 par rapport à 1966. Il ne s'agit pas là d'un budget d'opulence, comme l'a fait justement remarquer M . Pierre Bas, mais c'est tout de même un budget de progrès. S'agissant de territoires lointains, qui présentent encore cer- taines des cara
2_cri_1966-1967-ordinaire1_021.txt;1966;90;2 est véritable- ment considérable puisque, entre 1962 et 1966, les personnes âgées et les infirmes auront vu leurs avantages progresser de plus de 322 p . 100. Parallèlement, les ressources des aveugles et des grands infirmes auront été majorées de 90 p. 100 environ pour l'allocation principale et de 129 p . 100 pour l'allocation de compensation. Au cours de l'année 196C . le Gouvernement s'est plus particu- lièrement attaché au prob'èriue des allocations familiales . Vous savez que, dans ce do
2_cri_1966-1967-ordinaire1_021.txt;1966;58;l s'agit d'iles au relief tourmenté et où les terres exploitables sont de dimensions modestes — suscitent de sérieuses inquiétudes . Quel peut être leur avenir, si l'on songe que la proportion des jeunes de moins de vingt ans représente à la Réunion 58 p. 100, à la Martinique 51 p . 100, à la Guadeloupe 56 p. 100 de la population totale alors qu'en métropole cette proportion atteint à peine 40 p . 100 ? Pour satisfaisants que soient les résultats acquis dans l'ordre social, il ne faut donc pas s
2_cri_1966-1967-ordinaire1_021.txt;1966;56;ploitables sont de dimensions modestes — suscitent de sérieuses inquiétudes . Quel peut être leur avenir, si l'on songe que la proportion des jeunes de moins de vingt ans représente à la Réunion 58 p. 100, à la Martinique 51 p . 100, à la Guadeloupe 56 p. 100 de la population totale alors qu'en métropole cette proportion atteint à peine 40 p . 100 ? Pour satisfaisants que soient les résultats acquis dans l'ordre social, il ne faut donc pas se dissimuler qu'au nombre des problèmes permanents qui
2_cri_1966-1967-ordinaire1_021.txt;1966;35;très sensiblement relevé par rapport au prix français actuel . En outre, la garantie totale du F . E. O. G. A. s'appliquera à des tonnages plus importants que ceux couverts par l'organisation du marché actuel. Un tonnage complémentaire équivalant à 35 p. 100 des quotas de base sera également garanti d'une manière partielle. Les tonnages bénéficiant de ces garanties correspondent, pour chacun des départements producteurs, aux objectifs du V' Plan. La situation au regard du Marché commun doit don
2_cri_1966-1967-ordinaire1_021.txt;1966;15;que, comme la Guadeloupe, a parachevé sa reconver- sion en matière de conditionnement. Les améliorations apportées dans ce domaine ont provoqué aussitôt une amélioration sensible de la consommation en France : de 1962 à 1966 la progression a atteint 15 p. 100. L'organisation du marché, instituée en 1962, donne des résul- tats satisfaisants. Les cours au port de débarquement demeurent stabilisés à un taux équitable et rémunérateur. J'étudie avec M. le ministre de l'économie et des finances le pro
2_cri_1966-1967-ordinaire1_021.txt;1966;100;et aussi par un développement des activités industrielles, artisa- nales et touristiques. La situation en Guadeloupe est, bien sûr, l'objet de mes plus grandes préoccupations. Déjà endommagée en 1963, la bana- neraie guadeloupéenne a été anéantie à 100 p. 100 par le cyclone. Grâce à l'intervention de l'Etat, et à la suite d'efforts méri- toires, la Guadeloupe a pu, depuis 1963, reprendre peu à peu sa place sur le marché et exporter 87.000 tonnes de bananes, c'est-à-dire 50 p. 100 environ d'une
2_cri_1966-1967-ordinaire1_021.txt;1966;50;péenne a été anéantie à 100 p. 100 par le cyclone. Grâce à l'intervention de l'Etat, et à la suite d'efforts méri- toires, la Guadeloupe a pu, depuis 1963, reprendre peu à peu sa place sur le marché et exporter 87.000 tonnes de bananes, c'est-à-dire 50 p. 100 environ d'une production annuelle nor- male. Parallèlement, le groupement de tous les planteurs de l'île a été réalisé, au début de cette année, au sein d'une association unique qui étudie les problèmes communs à la profession et a signé no
2_cri_1966-1967-ordinaire1_021.txt;1966;10;— les planteurs pourront procéder à la reconversion des variétés, aux améliorations culturales de toute nature, et les conserveurs parfaire la modernisation de leurs équipements. Ces dispositions doivent réduire le coût de revient de pro- duction de 10 p. 100, entraînant une baisse des prix de vente au détail, rendant ainsi l'ananas plus concurrentiel. La deuxième décision a visé à l'organisation du marché métro- politain, réparti désormais entre les territoires traditionnelle- ment fournisseurs
2_cri_1966-1967-ordinaire1_021.txt;1966;50;cles vesti- mentaires, industrie agricole et alimentaire, etc. L'année 1966 verra également le début de la mise en oeuvre du premier des grands projets — une usine de fabrication d'engrais complexes aux Antilles — qui représente, à lui seul, plus de 50 p. 100 des investissements primés en 1966. L'année 1967 sera marquée, en particulier, par le début des travaux de construction d'une raffinerie de pétrole à la Marti- nique. Parmi les activités industrielles, j 'accorde une attention parti- culièr
2_qst_2-qst-1964-09-12.txt;1964;10;le Premier ministre les difficultés de la production linière fran- çaise devant la concurrence du marché mondial. Il lui rappelle que le taux global de protection, qui était de 11,88 p . 100 ad valorem pour la récolte de 1963, s 'est trouvé réduit à 10 p. 100 pour la récolte de 1964 à la suite d'un arbitrage entre le ministre de l'agriculture et le ministre des finances, alors que le vote du F. O. R. M. A. concluait au taux de 15 p. 100. Cependant, celui-ci visait à accorder la protection prévue
2_qst_2-qst-1964-09-12.txt;1964;15;8 p . 100 ad valorem pour la récolte de 1963, s 'est trouvé réduit à 10 p. 100 pour la récolte de 1964 à la suite d'un arbitrage entre le ministre de l'agriculture et le ministre des finances, alors que le vote du F. O. R. M. A. concluait au taux de 15 p. 100. Cependant, celui-ci visait à accorder la protection prévue par la loi d 'orien- tation agricole et tendait, de surcroit, à éviter que la produc- tion nationale reste plus longtemps inférieure aux -besoins afin que la pénurie n'engendre pas
2_qst_2-qst-1964-09-12.txt;1964;75;la -une contamination brutale et 'massive, car vingt-deux bêtes présentaient une réaction positive et six seulement une réaction négative . L'arrêté du 23 avril 1964 prévoit une subven- tion supplémentaire pour les étables présentant de 50 à plus de 75 p. 100 de réagissants, mais seulement dans les exploitations où la tuberculination de dépistage initial a été effectuée après le 30 septembre 1963. Pour toutes les exploitations où la tubercu- lination a été effectuée régulièrement avant cette dat
2_qst_2-qst-1964-09-12.txt;1964;50;rier expose à M. le ministre de l'éducation nationale le cas des étudiants qui se voient refuser le renouvellement de leur séjour à la résidence Jean-Zay d'Antony au bout de trois ans alors qu 'ils n 'ont pas encore pu terminer leurs études. Plus de 50 p. 100 des résidents d'Antony étant boursiers, l 'expulsion de la résidence a pour consé- quence pour eux l'obligation d'abandonner la poursuite de leurs études, étant donné l'impossibilité où ils sont de trouver ailleurs un logement à un prix acc
2_qst_2-qst-1964-09-12.txt;1964;6;"réponse à la question n"" 7916). 10661 . — 12 septembre 1964 . — M . Dusseaulx demande à M . le ministre des finances et des affaires économiques dans quelles conditions seront remboursés les coupons d 'intérêts des bons du Gouvernement de l 'Algérie 6 p. 100 1955 venus à échéance le 1""' avril 1964. 10662. — 12 septembre 1964. — M. Carter demande à M . le ministre des finances et des affaires économiques si les jetons de présence qui pourraient être attribués à des administrateurs ou à des présid"
2_qst_2-qst-1964-09-12.txt;1964;1;"ssés au service de sociétés françaises établies dans les anciennes colonies ou protectorats et dont les rentes sent servies par ces nouveaux éta t s. Il lui expose, à titre d'exemple, le fait que les rentes accidents ( nt été majorées au Maroc de 1 .1 p. 100 du 1"" janvier 1960 au 9 février 1962. alors qu'en France pour la même période elles étaient majorées de 33,1 p . 100. lI lui demande quelles mesures il compte proposer pour que ces mutilés du travail soient assimilés à leurs camaradés blessé"
2_qst_2-qst-1964-09-12.txt;1964;0.15;iculteurs français lors de la nationalisation des terres appartenant à des étrangers . Selon les indications recueillies auprès de propriétaires et de spécialistes, on peut estimer que ces plan- tations couvraient au plus 500 hectares . soit environ 0,15 p. 100 des 317.000 hectares que nos compatriotes possédaient encore en Tunisie. AGRICULTURE 3573. — M. Roger Roucaute attire l 'attention de M. le ministre de l'agriculture sur les pertes de récoltes importantes subies par un grand nombre de vit
2_qst_2-qst-1964-09-12.txt;1964;50;"sant de dispositions plus favorables que celles qui étaient prévues par l'article 679 susvisé du code rural, il est apparu nécessaire d'en réserver le bénéfice aux viticulteurs les . plus gravement sinis- trés . C'est pourquoi a été fixé le taux de 50 p. 100, qu'il n'est pas actuellement envisagé de modifier . Il convient d'ailleurs de remarquer que les dispositions de l'article 1"" du décret du 26 octo- bre 1963, qui visaient initialement les seuls viticulteurs ayant obtenu en 1963 un rendement"
2_qst_2-qst-1964-09-12.txt;1964;50;"nvisagé de modifier . Il convient d'ailleurs de remarquer que les dispositions de l'article 1"" du décret du 26 octo- bre 1963, qui visaient initialement les seuls viticulteurs ayant obtenu en 1963 un rendement' moyen à l'hectare inférieur de plus de 50 p. 100 à la moyenne des trois dernières années, ont eté améliorées par le décret du 31 décembre 1963, qui a prévu qu'il serait fait abstraction du rendement de l'une des trois années de la période de référence, lorsque ledit rendement serait infér"
2_qst_2-qst-1964-09-12.txt;1964;50;oyenne des trois dernières années, ont eté améliorées par le décret du 31 décembre 1963, qui a prévu qu'il serait fait abstraction du rendement de l'une des trois années de la période de référence, lorsque ledit rendement serait inférieur de plus de 50 p. 100 au rendement moyen des deux autres années. Mais il n 'a pas été possible de prendre en consi- dération les périodes de référence antérieures à 1956. En effet, une telle mesure tendrait à encourager le maintien de la vigne dans des régions d
2_qst_2-qst-1964-09-12.txt;1964;6;vement des prix indicatifs et d'intervention du blé pour la. pro- chaine campagne. Il lui demande si le Gouvernement n'envisage pas d'actualiser le prix du blé en prévoyant, conformément aux demandes présentées par les producteurs, une majoration de 6 p. 100 du prix d'intervention et le maintien de l'écart actuel entre prix indicatifs et prix d'intervention . '(Question du 11 juillet 1964 .) Réponse. — : ' fin d 'apprécier le pouvoir d'achat comparé d'une catégorie de producteurs, il convient de
